Allele.name	Allele.primaryIdentifier	Allele.symbol	Allele.publications.pubMedId	Allele.projectCollection
cytochrome P450, family 2, subfamily g, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4880982	Cyp2g1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 2, subfamily j, polypeptide 6; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5286171	Cyp2j6<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 2, subfamily j, polypeptide 6; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5293899	Cyp2j6<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 2, subfamily j, polypeptide 9; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363240	Cyp2j9<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 2, subfamily j, polypeptide 9; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363966	Cyp2j9<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 2, subfamily j, polypeptide 9; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4363489	Cyp2j9<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 2, subfamily j, polypeptide 9; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4365265	Cyp2j9<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 2, subfamily r, polypeptide 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4456014	Cyp2r1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 2, subfamily r, polypeptide 1; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548842	Cyp2r1<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
cytochrome P450, family 2, subfamily r, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4456007	Cyp2r1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 2, subfamily r, polypeptide 1; targeted mutation 1, Velocigene	MGI:3808340	Cyp2r1<tm1(KOMP)Vlcg>	24019477	KOMP-Regeneron
cytochrome P450, family 2, subfamily s, polypeptide 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4840631	Cyp2s1<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 2, subfamily s, polypeptide 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4840591	Cyp2s1<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 2, subfamily u, polypeptide 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5141847	Cyp2u1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 2, subfamily u, polypeptide 1; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5635043	Cyp2u1<tm1b(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 2, subfamily u, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5285745	Cyp2u1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 3, subfamily a, polypeptide 11; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4841233	Cyp3a11<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 11; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4841155	Cyp3a11<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 13; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432295	Cyp3a13<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 3, subfamily a, polypeptide 13; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433966	Cyp3a13<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 3, subfamily a, polypeptide 13; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5473052	Cyp3a13<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 3, subfamily a, polypeptide 13; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5472865	Cyp3a13<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 3, subfamily a, polypeptide 16; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4365233	Cyp3a16<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 16; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4451542	Cyp3a16<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 25; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4456667	Cyp3a25<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 25; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4455614	Cyp3a25<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 41B; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4841336	Cyp3a41b<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 57; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4840981	Cyp3a57<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 57; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4841456	Cyp3a57<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 3, subfamily a, polypeptide 59; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4947752	Cyp3a59<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily a, polypeptide 12a; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4461766	Cyp4a12a<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 4, subfamily a, polypeptide 14; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432063	Cyp4a14<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 4, subfamily a, polypeptide 14; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4434440	Cyp4a14<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 4, subfamily a, polypeptide 32; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4841017	Cyp4a32<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily a, polypeptide 32; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4841329	Cyp4a32<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily b, polypeptide 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364022	Cyp4b1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily b, polypeptide 1; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548340	Cyp4b1<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
cytochrome P450, family 4, subfamily b, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363698	Cyp4b1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily b, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363698	Cyp4b1<tm1e(KOMP)Wtsi>	23748241	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 14; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH	MGI:5613654	Cyp4f14<tm1b(EUCOMM)Hmgu>	27626380	EUCOMM
cytochrome P450, family 4, subfamily f, polypeptide 15; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363438	Cyp4f15<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 15; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364040	Cyp4f15<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 16; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364137	Cyp4f16<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 16; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5637043	Cyp4f16<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 16; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363415	Cyp4f16<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 18; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5319851	Cyp4f18<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 18; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5319899	Cyp4f18<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 41 pseudogene; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362303	Cyp4f41-ps<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily f, polypeptide 41 pseudogene; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362311	Cyp4f41-ps<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytochrome P450, family 4, subfamily v, polypeptide 3; targeted mutation 1, Velocigene	MGI:3808361	Cyp4v3<tm1(KOMP)Vlcg>	25118264	KOMP-Regeneron
cytochrome P450, family 4, subfamily x, polypeptide 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4938558	Cyp4x1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 4, subfamily x, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433618	Cyp4x1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 51; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5009660	Cyp51<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 7, subfamily a, polypeptide 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433062	Cyp7a1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 7, subfamily a, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434377	Cyp7a1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 7, subfamily b, polypeptide 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4461727	Cyp7b1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 7, subfamily b, polypeptide 1; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5607535	Cyp7b1<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
cytochrome P450, family 7, subfamily b, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4462683	Cyp7b1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 8, subfamily b, polypeptide 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5473191	Cyp8b1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 8, subfamily b, polypeptide 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5472765	Cyp8b1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytochrome P450, family 8, subfamily b, polypeptide 1; targeted mutation 1, Velocigene	MGI:3813072	Cyp8b1<tm1(KOMP)Vlcg>	25338812	KOMP-Regeneron
cytoglobin; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4947843	Cygb<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytoglobin; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4944566	Cygb<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytohesin 1 interacting protein; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4843844	Cytip<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytohesin 1 interacting protein; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548783	Cytip<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
cytohesin 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5014683	Cyth1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytohesin 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4456013	Cyth2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytohesin 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4456045	Cyth2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytohesin 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4365063	Cyth3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytohesin 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363288	Cyth3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytohesin 3; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4365249	Cyth3<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
cytohesin 3; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4364748	Cyth3<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
cytohesin 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5009647	Cyth4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytohesin 4; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5014689	Cyth4<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytokine inducible SH2-containing protein; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362236	Cish<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytokine inducible SH2-containing protein; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363203	Cish<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytokine inducible SH2-containing protein; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4364730	Cish<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
cytokine receptor-like factor 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363171	Crlf3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytokine receptor-like factor 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363171	Crlf3<tm1a(KOMP)Wtsi>	23870131	KOMP-CSD
cytokine receptor-like factor 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363171	Crlf3<tm1a(KOMP)Wtsi>	24197666	KOMP-CSD
cytokine receptor-like factor 3; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548496	Crlf3<tm1b(KOMP)Wtsi>	24197666	KOMP-CSD
cytokine receptor-like factor 3; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548496	Crlf3<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
cytokine receptor-like factor 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4365173	Crlf3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytoplasmic FMR1 interacting protein 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5002986	Cyfip1<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
cytoplasmic FMR1 interacting protein 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5002986	Cyfip1<tm2a(EUCOMM)Wtsi>	24667445	EUCOMM
cytoplasmic FMR1 interacting protein 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5002987	Cyfip1<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
cytoplasmic FMR1 interacting protein 2; mutation 1, National Institutes of Health	MGI:5527294	Cyfip2<M1N>	24357318	null
cytoplasmic FMR1 interacting protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434196	Cyfip2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytoplasmic FMR1 interacting protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434196	Cyfip2<tm1a(EUCOMM)Wtsi>	24357318	EUCOMM
cytoplasmic FMR1 interacting protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434196	Cyfip2<tm1a(EUCOMM)Wtsi>	27524794	EUCOMM
cytoplasmic FMR1 interacting protein 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433418	Cyfip2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
cytoplasmic FMR1 interacting protein 2; targeted mutation 1, Velocigene	MGI:5085782	Cyfip2<tm1(KOMP)Vlcg>	25432536	KOMP-Regeneron
cytoplasmic FMR1 interacting protein 2; wild type	MGI:3048261	Cyfip2<+>	24357318	null
cytoplasmic polyadenylation element binding protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364439	Cpeb2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytoplasmic polyadenylation element binding protein 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5293994	Cpeb2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytoplasmic polyadenylation element binding protein 2; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5293995	Cpeb2<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
cytoplasmic polyadenylation element binding protein 2; targeted mutation 3e, Wellcome Trust Sanger Institute	MGI:5293996	Cpeb2<tm3e(KOMP)Wtsi>	21677750	KOMP-CSD
cytoplasmic polyadenylation element binding protein 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434181	Cpeb4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytoplasmic polyadenylation element binding protein 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434181	Cpeb4<tm1a(EUCOMM)Wtsi>	25220394	EUCOMM
cytoplasmic polyadenylation element binding protein 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434181	Cpeb4<tm1a(EUCOMM)Wtsi>	27381259	EUCOMM
cytoplasmic polyadenylation element binding protein 4; targeted mutation 1d, Wellcome Trust Sanger Institute	MGI:5805966	Cpeb4<tm1d(EUCOMM)Wtsi>	27381259	EUCOMM
cytoskeleton-associated protein 4; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH	MGI:5561565	Ckap4<tm1b(EUCOMM)Hmgu>	27626380	EUCOMM
cytosolic iron-sulfur protein assembly 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432576	Ciao1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
cytosolic thiouridylase subunit 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4840914	Ctu1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
cytosolic thiouridylase subunit 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4841378	Ctu1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
cytosolic thiouridylase subunit 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5294007	Ctu1<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
cytosolic thiouridylase subunit 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5293993	Ctu1<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
cytosolic thiouridylase subunit 2; targeted mutation 1, Wellcome Trust Sanger Institute	MGI:4419518	Ctu2<tm1(KOMP)Wtsi>	21677750	KOMP-CSD
cytotoxic T lymphocyte-associated protein 2 beta; targeted mutation 1.1, Mammalian Functional Genomics Centre	MGI:5766141	Ctla2b<tm1.1(NCOM)Mfgc>	27626380	NorCOMM
D4, zinc and double PHD fingers, family 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4441840	Dpf3<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
D4, zinc and double PHD fingers, family 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4441992	Dpf3<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
dachshund family transcription factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5427177	Dach1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
dachshund family transcription factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5427177	Dach1<tm1a(KOMP)Wtsi>	28779009	KOMP-CSD
dachshund family transcription factor 1; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5529614	Dach1<tm1b(KOMP)Wtsi>	21677750	KOMP-CSD
dachshund family transcription factor 1; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5529614	Dach1<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
dachshund family transcription factor 1; targeted mutation 1c, Wellcome Trust Sanger Institute	MGI:5925368	Dach1<tm1c(KOMP)Wtsi>	28779009	KOMP-CSD
dachshund family transcription factor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5427113	Dach1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
damage specific DNA binding protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363057	Ddb1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
damage specific DNA binding protein 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5286173	Ddb2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
damage specific DNA binding protein 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5293900	Ddb2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
DAZ associated protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4462677	Dazap1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
DAZ associated protein 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4462673	Dazap1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
DAZ interacting protein 1-like; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5319839	Dzip1l<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DAZ interacting protein 1-like; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5319894	Dzip1l<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
DAZ interacting protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4419927	Dzip1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DBF4 zinc finger; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4419542	Dbf4<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DBF4 zinc finger; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5494452	Dbf4<tm1b(KOMP)Wtsi>	21677750	KOMP-CSD
DBF4 zinc finger; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5494452	Dbf4<tm1b(KOMP)Wtsi>	28700664	KOMP-CSD
DBF4 zinc finger; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4419491	Dbf4<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae); targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4458463	Dcun1d3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae); targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4458552	Dcun1d3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
dCTP pyrophosphatase 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5427197	Dctpp1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DDB1 and CUL4 associated factor 10; targeted mutation 1.1, Velocigene	MGI:5529061	Dcaf10<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
DDB1 and CUL4 associated factor 10; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4888935	Dcaf10<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
DDB1 and CUL4 associated factor 10; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4888946	Dcaf10<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
DDB1 and CUL4 associated factor 11; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4841129	Dcaf11<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DDB1 and CUL4 associated factor 11; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4841129	Dcaf11<tm1a(KOMP)Wtsi>	29078390	KOMP-CSD
DDB1 and CUL4 associated factor 11; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4840943	Dcaf11<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
DDB1 and CUL4 associated factor 13; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4454174	Dcaf13<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DDB1 and CUL4 associated factor 13; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4454158	Dcaf13<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
DDB1 and CUL4 associated factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842256	Dcaf1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
DDB1 and CUL4 associated factor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4842495	Dcaf1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
DDB1 and CUL4 associated factor 7; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432724	Dcaf7<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
DDB1 and CUL4 associated factor 7; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4431829	Dcaf7<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
DDHD domain containing 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362938	Ddhd1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
DDHD domain containing 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362901	Ddhd1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
DDHD domain containing 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4820273	Ddhd2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
DDHD domain containing 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4820373	Ddhd2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
DDRGK domain containing 1; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH	MGI:4456718	Ddrgk1<tm1a(EUCOMM)Hmgu>	26544067	EUCOMM
DDRGK domain containing 1; targeted mutation 1b, Helmholtz Zentrum Muenchen GmbH	MGI:5692746	Ddrgk1<tm1b(EUCOMM)Hmgu>	26544067	EUCOMM
